planet_temp,log_H2O,log_CO2,log_CH4,log_CO,log_H2
1304.220643489804,-3.198900360519266,-8.486965192624497,-3.685311847207496,-3.0255307257848365,-5.447645561941093
1347.318816697484,-6.477481455522897,-5.631116776336245,-3.153442456758647,-5.363352464943429,-7.259937732869565
783.3844832658904,-4.186487768857459,-6.611869978785446,-3.0320984410645195,-4.126055256084273,-5.627751305757351
2446.600804558127,-7.767523673286792,-8.559009571224792,-3.015315919473677,-5.598685922905126,-7.091757488326845
1122.4604695999458,-3.838981652076536,-8.307096820617822,-5.766664705707576,-3.910959939850256,-7.602133578301378
802.985262985804,-6.312009782311811,-4.150790390970452,-3.666521218213111,-5.579993279496838,-6.98944280919748
692.1144991140155,-3.1337676620961723,-6.334920068199676,-8.726823347919684,-4.59113273976209,-6.712583117680362
1512.5568998032377,-6.588358024811075,-8.816554889071979,-7.991185731808059,-4.083588574936568,-7.322151595609495
1209.0427562487469,-7.094740504644987,-6.295171425563124,-5.61470329173009,-4.130928351169528,-5.777231960086452
613.4152264629159,-3.233153128429203,-7.283149580170888,-4.02721247325492,-4.505032100327699,-8.05955030088281
1194.8056957471017,-5.032328291958583,-6.371737351318249,-4.715135958251543,-4.545683491881711,-4.797533050732166
654.9711469509845,-3.873469058311695,-8.904760420577814,-3.931385313031496,-5.222551995294473,-4.756802971148463
691.2862643507274,-4.973300564204317,-6.787556682387947,-4.308914965099753,-3.7451830055590234,-8.41532871277849
1679.0014753323676,-6.50084570336069,-8.92470738140087,-8.976424382984261,-4.602560080869736,-4.250973074838957
2021.0234298840423,-5.881864206816767,-4.860139246709088,-8.82751707392122,-5.294963693723219,-4.134517896336134
538.865853025802,-3.487102387577118,-6.901011817556577,-4.6435085613214255,-5.09912001920279,-7.164087656404619
469.91659772130856,-5.687931644262696,-4.88704715865065,-4.512998046698497,-5.979021835524249,-7.556432062009746
871.3087664895733,-6.787638556092413,-6.95665556410884,-3.609733561680972,-3.3669405989678136,-5.481283864721227
495.6390998503937,-6.904983422078644,-4.4337702819539615,-5.639529160242253,-5.780894173579528,-8.05886933934636
2496.152302092717,-8.972539493448224,-7.984106957117886,-3.380085626986711,-4.212856226623664,-4.58572188822515
593.296600017422,-4.400057320320945,-6.494502789582001,-6.093708707120984,-4.252379304152072,-5.534852490890663
454.3855996077885,-7.176404034655239,-8.538245214017262,-7.577094025940608,-5.510246628691855,-6.540907506707304
1145.7731956357622,-7.748927691546676,-6.936668510332553,-8.927755871046918,-4.3868503412538535,-4.658830483743476
752.3922628882403,-6.579374985509331,-6.301744633168759,-4.638727708167771,-3.404022104590835,-7.354723010503364
2832.790293448299,-3.0448662704844027,-4.730153650993291,-3.291073758528931,-5.195745848446197,-7.744123720255065
1023.7630931533956,-8.752234141412496,-7.792146285899509,-3.1185917322257986,-3.474495972108713,-4.566008686652112
712.1972580434907,-5.850300527445378,-5.072184976071292,-6.444566811034077,-4.105640836966574,-6.579179460543317
828.6396536428824,-8.94158017451387,-4.130955592424739,-5.599085310703805,-4.644506701628761,-5.534466401138404
1006.488261490966,-6.7720649623302,-5.353226676326576,-3.6416629366535815,-4.731260236805179,-5.344931401852559
1519.914953186553,-4.23138447859759,-8.10182139834956,-3.142567289335749,-5.92396571359781,-4.828840514489379
1050.0726109537325,-7.083745960253338,-5.200505904557744,-5.32270081646234,-4.335001121537142,-6.982451693458418
826.1759368180213,-5.987446121772597,-4.552895382099436,-5.841186479483378,-4.653636125240119,-4.8296547605695
767.9737127493751,-8.393287569874557,-7.35742645713325,-8.676603208891564,-3.048143962194026,-7.921014522905322
383.6491567367228,-7.33716948164384,-7.821518296252125,-8.79798000453021,-3.443069676637853,-5.174877244381323
1814.408827974094,-8.360358520390934,-8.097852024597218,-4.614211545062512,-3.5413081991718096,-7.0327458113124415
1673.8456431822383,-6.603294971104964,-8.380448624139365,-5.8328819381362775,-4.856231554437503,-6.431291040507464
570.431705241184,-6.425181193345658,-7.712800468573887,-8.993469894977398,-4.746293788014539,-4.434091772479243
420.5276092596995,-8.643087586287955,-5.665816613662026,-6.787141880175944,-5.86901379629053,-8.835527305666348
1503.130389216191,-6.537305569667894,-6.906573522431901,-7.251256908561755,-5.818782458028695,-7.987747850502474
3368.040683324545,-3.293213828221864,-6.61625443670755,-3.788079486572237,-5.545501534104856,-8.951948385366183
883.7657980857003,-7.55306012473943,-6.186595791231875,-8.970323790099233,-4.74321061322076,-7.671779319824972
783.881270997897,-8.025952045752526,-4.4269204174485575,-8.233701906094876,-3.7982666742198568,-4.486512370752815
560.2770296454834,-4.982327519719739,-6.911927826757247,-5.436419321003514,-5.523722796717713,-8.328822272067855
802.8946226988908,-3.981213111216967,-7.6608654924258515,-3.6384425646545937,-5.109580261291626,-4.334198143130992
2754.2935792534013,-5.670657611092178,-8.956413665177674,-6.1742069563468815,-4.122380890879416,-8.297198580054168
579.0587720931625,-8.268904742281734,-7.622638269650875,-3.17540421580454,-4.932879989572708,-5.432684905326118
1093.517154045962,-4.588398206829995,-8.086154202060833,-3.2080863368393686,-5.56433206723569,-5.621196982325307
935.3812146387804,-5.953738644382114,-5.161318737581944,-4.878251983725736,-5.496645257633378,-7.997094973952953
1530.500854917511,-8.850155903363065,-6.854565680642222,-6.637709185811909,-4.813797547554643,-5.854975255573887
1106.882248410316,-7.2532225358770015,-4.483612546839898,-3.151675515178052,-5.337970161909849,-8.969051094093423
992.29180531556,-8.514101416488494,-5.827701278405983,-5.5253498550124265,-3.300744395638828,-8.3940958416285
1948.870673304872,-6.457091747536258,-6.361998617451846,-6.5159375332643314,-4.22037655870092,-8.078697985906347
233.8889166647565,-4.509743006989663,-6.123638246270934,-3.707577141293516,-3.940346921742175,-4.646344789635181
2005.1411146518228,-6.849858032748711,-8.138025973818594,-4.443326538370752,-4.705492631775712,-6.071925566078361
543.4202713914758,-8.738160627147513,-6.305472573124339,-7.524758838151565,-4.608531302840917,-5.322689212969675
1475.6627401317787,-5.221378599525293,-8.263554308224276,-3.611584618547447,-5.56737158393778,-7.927670747541583
1019.049529553318,-8.308951128869719,-8.199366565077904,-5.568356093404787,-4.532934922400453,-7.540069607742851
633.3731055041463,-4.557813755001778,-5.225056096594195,-6.802962359776656,-3.19201207568424,-4.463339269409111
2058.2031539588584,-6.663742992666766,-5.331333598482097,-7.543430321039242,-3.538216241414075,-5.570898595685226
1565.5425310123228,-7.068885152028269,-4.994378804896316,-4.804810772916438,-3.518216531159269,-6.409866316096722
2539.065768023564,-7.5557309919682,-4.5204361016011925,-8.308011591431324,-3.34716322536303,-7.271752074735532
1754.5371166542782,-6.0521437385253325,-6.80252345323284,-5.261423537871543,-5.132139061743217,-7.502715513496414
965.1056696771192,-7.288773152859712,-6.828178038115724,-4.735383982495637,-5.401921961936821,-5.682101365510203
616.8044847751851,-8.054227855905026,-7.674363339394111,-6.343782298287035,-4.358799038074528,-7.442690117756702
617.8585575347022,-7.236924405529649,-4.188006927296738,-5.405298717105621,-3.810838844873426,-5.38473799062799
456.26907246619,-3.611389948140975,-4.54271331390613,-3.558736200225356,-4.759449011776818,-5.673498546180111
808.5825963454467,-8.985110779729107,-7.369672738897087,-3.693546596365227,-5.276938197262605,-4.910457863941328
1243.6147684354569,-8.136810304559798,-5.167330281046919,-3.219205208027974,-5.362898807648696,-7.551693315792509
871.743525777804,-6.637664948640439,-4.2857474131338105,-8.789378254747646,-5.95045304242648,-5.831888678477274
1847.0475437360485,-7.609511190755517,-5.576482328338811,-7.1082283199884655,-4.306942797404687,-5.407141852374091
1624.0988789971502,-3.042977881514158,-7.445201772491149,-5.440536308937908,-3.45760193754065,-6.968285274598346
1036.5386013074246,-6.030971674196878,-8.325522350161245,-3.829926153927774,-5.642359304964742,-6.116390796950597
1454.9354541579703,-4.913526642948304,-7.761138818886582,-5.192919229827132,-5.3165445387172,-6.734602738263731
2982.913821557383,-6.374228538320921,-5.421443071105424,-6.327371756790392,-5.008749088171081,-8.94672242863097
2814.407598621475,-3.620712141350773,-8.390481075210232,-3.666987359556796,-4.662185061175007,-7.28159217729807
1564.829721341515,-5.514461474080001,-8.807270618953364,-5.8434990837356775,-3.0633991041331754,-4.772376221844061
440.1728031828406,-6.461137836450139,-4.005378865684406,-5.845026309340593,-3.251869136154487,-5.465493511139526
880.9712770532473,-4.617821777764693,-5.91050151397402,-7.224189332507052,-4.362531038863908,-4.412147120180348
1961.008777155869,-4.462033880409093,-4.893158721926451,-8.460389756423153,-4.0249963503429935,-7.27686997294534
568.926960714162,-3.41575467381264,-7.230307852332491,-3.299993120447658,-3.50984600588876,-8.60315682120351
998.1466913124008,-8.647038604015796,-4.13644349822034,-6.539755761408675,-3.557810702378669,-4.085743665362602
796.8872803140578,-6.744643947012312,-5.936006695617153,-6.162668117557505,-5.451942763837565,-7.329912219507195
1385.105077686971,-3.713893257264084,-5.836487141355708,-7.682291486689371,-5.961174757750858,-4.65709837426578
1202.461478469986,-6.388015196882052,-4.9320883986891975,-3.728059846861348,-5.081674627523897,-4.864836520264015
786.8408678159669,-4.413679425283598,-6.060515287283014,-3.113178292273385,-5.049890185977258,-6.334192932497428
429.6128825550277,-7.300479546020659,-4.591155731093251,-5.096589568308107,-4.649413746093263,-7.033184691523484
1847.0475437360485,-5.4290746975408375,-4.887427565530883,-4.902340665593328,-5.329597622583844,-8.124931547820069
1201.9335052016684,-8.613074277039004,-6.596842538910693,-3.9867218836675535,-4.591544688390924,-4.851372101451435
1023.7555835715324,-3.6230751000245833,-7.82090660109713,-6.334868085326388,-3.1173621316168223,-5.671770422070658
1162.547598113469,-7.556830576771981,-4.12143090424541,-3.435163584629682,-3.014309389374435,-7.494186191536578
364.672280101989,-5.447055534371456,-6.377565308606886,-7.0136264078979815,-3.588654075538217,-4.020582767211731
1032.9965455961883,-5.641864886502992,-4.928258718596746,-3.7776229855402432,-4.723849567384879,-8.906567044355993
669.3306851706192,-7.034460649597269,-4.171529910545369,-8.02768494781144,-4.342551581057572,-7.965557236558265
1007.2720489298106,-8.820075118912335,-4.832654459731794,-4.148221723992196,-5.738837775235632,-8.826392379508308
734.1185766383645,-3.959645334884046,-6.060367734969158,-3.919183741551575,-3.504381490696879,-6.65290604867014
932.949101439102,-6.334997160758104,-4.1565398957714565,-4.970532447132798,-3.619390033671765,-4.915189711652278
1419.6873935953022,-8.655719624800678,-6.884210998220283,-7.634012907751398,-5.948258931244653,-7.643108193912307
638.8808528302288,-4.847261075898183,-7.583454642286458,-7.694238438365006,-5.209857289225619,-5.545225334675443
1208.864161150255,-6.562627366794869,-4.756557098273177,-4.721314682003838,-3.7086225858321686,-5.310552640417045
947.8288364030768,-8.70948808648078,-6.036708074457357,-6.429710008437951,-3.912750836906974,-5.858785869231181
1237.1150243272543,-4.368800467832177,-8.57133601853798,-8.911500504780923,-3.55107896475196,-4.837492067102808
648.6138812137539,-4.132410613091842,-5.121947931825202,-8.861830756390283,-5.431472909787674,-7.684947558661448
2328.989408104949,-5.722492661767893,-5.63004357262394,-3.853084240621971,-5.075147838440436,-6.327900849978734
1219.0425798409108,-4.454495807424493,-6.291693895106148,-8.788251241693914,-4.196318049930786,-7.346697809422502
1385.7877859085515,-7.900789084795934,-6.058401358191752,-7.57734587743374,-5.951518573853977,-6.554608910356154
1076.7272319595852,-8.961406599410457,-8.926776889730986,-7.5927159815706595,-5.675715460749848,-5.956064826219961
645.074043031117,-6.164675163806997,-6.631178987602109,-6.897803275925531,-5.934598718876663,-8.39016536069144
1095.845428724642,-3.785596160867605,-4.390681787623981,-7.614503712446687,-4.133387308653402,-6.019714618023408
1101.009504166463,-6.4769475214093655,-5.321396670825436,-5.93966018392309,-4.002414732061807,-6.347966685302561
738.8466415216539,-3.892592649889873,-6.329310111233021,-5.291195105880909,-4.217139530959516,-4.731938678953453
356.295134748612,-3.502223979924348,-7.685760134923884,-8.240351996838905,-4.916439756547615,-6.286084908300332
1289.982718623518,-4.7032967945737605,-6.143027883987818,-3.6798767369097023,-5.545578457730942,-4.809330923848405
874.2202046335424,-3.0522016468086437,-8.315015166516899,-8.144640651834173,-3.2597000945179486,-7.599500394820186
849.702083016548,-5.958717754498599,-4.828039245697062,-4.764895612547216,-5.760940603622775,-7.733961063544037
1512.4354860943615,-4.023473335881215,-6.790051366574477,-3.0984227551219137,-5.642243875390484,-6.537553928688697
1271.0278037823457,-3.111760194037603,-4.45336012360784,-7.195644341985302,-4.152771282214543,-7.135455038044
241.0137129316817,-8.102985531530914,-7.38468868888025,-4.746948524133243,-3.127825032475715,-6.825349656744551
738.8466415216539,-8.247353990380347,-7.462559865036813,-5.179160794310977,-3.459534576959665,-6.898096903283749
975.9773563708924,-5.187786216802453,-4.753538935758309,-8.020934777162916,-3.022455696969428,-4.760239290764267
1385.105077686971,-3.8196542606714416,-4.170793704477182,-3.080839331295344,-4.922024334893454,-8.788367191890705
676.6455330281219,-5.033233800622986,-7.121845468166763,-6.625157658948049,-3.581227720414902,-5.236470793479244
2205.553166016265,-4.048617651971776,-5.240484711590522,-8.29137421636795,-3.2782999666776105,-4.086686672510705
1742.7021541343695,-5.094839906190806,-8.547393489169266,-6.230781661475061,-4.414856431205815,-4.551580295187674
1306.997777986201,-3.7702418296130342,-6.747100822784462,-5.56813667429945,-4.718379070939196,-8.669031105872905
1243.253314758096,-6.953188225345281,-6.707828811643647,-3.81777530043577,-3.2361801625302267,-8.933262754807133
2331.6085233846434,-4.229709765634655,-6.5323130456559175,-6.854277730493347,-5.1587685720164345,-7.515620119745001
1319.9871738877716,-7.656269943472952,-6.40926067016542,-6.69462645589652,-3.613026476959933,-7.965968294926496
506.3008546315632,-8.565420320880488,-7.535412233965792,-7.69501243552941,-5.3520302877336166,-6.167662983246273
557.7973722126286,-7.906015849946183,-6.687080756277689,-7.243542758300116,-5.4114810187860805,-5.439784118618413
820.896750858234,-8.006482586423214,-4.821907249165617,-7.897947662530932,-3.240151275520289,-4.271062053566315
631.7384494265857,-3.316016451030689,-4.579023379447492,-7.139456381550397,-5.234972333497972,-8.08622458363205
1091.042173441912,-7.343923681124106,-7.202407747912615,-7.333039594238614,-4.649996471068921,-6.430584385282148
789.3106094775577,-3.473810071677136,-7.3378349285575,-4.76223247520658,-4.076236200217858,-8.033542514473083
1899.305446662556,-7.4890822207645,-5.339282316769938,-6.843245050137689,-3.8952318598620654,-6.50758946529292
687.3807703323278,-6.509518673215187,-4.802093057048889,-6.85090512286545,-3.287860320316081,-6.907397738796568
2468.6276479731905,-6.486956446988338,-8.137340511824132,-8.083073378444958,-4.444035611469594,-5.891172621351288
1536.8883551666895,-8.900842135504675,-8.32355682144338,-6.234585118453735,-5.830914798683063,-7.347551156719736
779.4836112139478,-3.2340787069575665,-5.855390225401918,-6.439620398066845,-5.900859499940567,-7.818826960609271
1646.7574680669377,-5.311741987078809,-5.444529039114078,-5.34967217597397,-3.8299003618722463,-7.105059508195367
1353.5590903600269,-8.740297988384258,-6.420528161728116,-6.528376687295828,-4.178740235544173,-6.642910382663402
2226.558829259839,-5.27300476481342,-8.345787910226097,-3.184856388863228,-4.548629693531853,-4.230687196883556
